Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
5	l3-2	2	internal://	OutSatisfiedInterests	0	0	0	0
5	l3-2	2	internal://	OutTimedOutInterests	0	0	0	0
5	l3-2	256	internal://	InInterests	0	0	0	0
5	l3-2	256	internal://	OutInterests	0	0	0	0
5	l3-2	256	internal://	InData	0	0	0	0
5	l3-2	256	internal://	OutData	0	0	0	0
5	l3-2	256	internal://	InNacks	0	0	0	0
5	l3-2	256	internal://	OutNacks	0	0	0	0
5	l3-2	256	internal://	InSatisfiedInterests	0.00128	0	0	0
5	l3-2	256	internal://	InTimedOutInterests	0	0	0	0
5	l3-2	256	internal://	OutSatisfiedInterests	0	0	0	0
5	l3-2	256	internal://	OutTimedOutInterests	0	0	0	0
5	l3-2	257	netdev://[00:00:00:00:00:10]	InInterests	0	0	0	0
5	l3-2	257	netdev://[00:00:00:00:00:10]	OutInterests	84.7078	1.65445	87	1.69922
5	l3-2	257	netdev://[00:00:00:00:00:10]	InData	84.759	87.2422	87	89.5488
5	l3-2	257	netdev://[00:00:00:00:00:10]	OutData	0	0	0	0
5	l3-2	257	netdev://[00:00:00:00:00:10]	InNacks	0	0	0	0
5	l3-2	257	netdev://[00:00:00:00:00:10]	OutNacks	0	0	0	0
5	l3-2	257	netdev://[00:00:00:00:00:10]	InSatisfiedInterests	0	0	0	0
5	l3-2	257	netdev://[00:00:00:00:00:10]	InTimedOutInterests	0	0	0	0
5	l3-2	257	netdev://[00:00:00:00:00:10]	OutSatisfiedInterests	84.759	0	87	0
5	l3-2	257	netdev://[00:00:00:00:00:10]	OutTimedOutInterests	0	0	0	0
5	l3-2	258	appFace://	InInterests	303.624	1.65445	303	1.69922
5	l3-2	258	appFace://	OutInterests	0	0	0	0
5	l3-2	258	appFace://	InData	0	0	0	0
5	l3-2	258	appFace://	OutData	303.674	312.57	303	311.877
5	l3-2	258	appFace://	InNacks	0	0	0	0
5	l3-2	258	appFace://	OutNacks	0	0	0	0
5	l3-2	258	appFace://	InSatisfiedInterests	84.759	0	87	0
5	l3-2	258	appFace://	InTimedOutInterests	0	0	0	0
5	l3-2	258	appFace://	OutSatisfiedInterests	0	0	0	0
5	l3-2	258	appFace://	OutTimedOutInterests	0	0	0	0
5	l3-2	-1	all	SatisfiedInterests	303.676	0	303	0
5	l3-2	-1	all	TimedOutInterests	0	0	0	0
5	l3-3	1	internal://	InInterests	0	0	0	0
5	l3-3	1	internal://	OutInterests	0	0	0	0
5	l3-3	1	internal://	InData	0	0	0	0
5	l3-3	1	internal://	OutData	0	0	0	0
5	l3-3	1	internal://	InNacks	0	0	0	0
5	l3-3	1	internal://	OutNacks	0	0	0	0
5	l3-3	1	internal://	InSatisfiedInterests	0	0	0	0
5	l3-3	1	internal://	InTimedOutInterests	0	0	0	0
5	l3-3	1	internal://	OutSatisfiedInterests	0.00256	0	0	0
5	l3-3	1	internal://	OutTimedOutInterests	0	0	0	0
5	l3-3	2	internal://	InInterests	0	0	0	0
5	l3-3	2	internal://	OutInterests	0	0	0	0
5	l3-3	2	internal://	InData	0	0	0	0
5	l3-3	2	internal://	OutData	0	0	0	0
5	l3-3	2	internal://	InNacks	0	0	0	0
5	l3-3	2	internal://	OutNacks	0	0	0	0
5	l3-3	2	internal://	InSatisfiedInterests	0.00128	0	0	0
5	l3-3	2	internal://	InTimedOutInterests	0	0	0	0
5	l3-3	2	internal://	OutSatisfiedInterests	0	0	0	0
5	l3-3	2	internal://	OutTimedOutInterests	0	0	0	0
5	l3-3	256	internal://	InInterests	0	0	0	0
5	l3-3	256	internal://	OutInterests	0	0	0	0
5	l3-3	256	internal://	InData	0	0	0	0
5	l3-3	256	internal://	OutData	0	0	0	0
5	l3-3	256	internal://	InNacks	0	0	0	0
5	l3-3	256	internal://	OutNacks	0	0	0	0
5	l3-3	256	internal://	InSatisfiedInterests	0.00128	0	0	0
5	l3-3	256	internal://	InTimedOutInterests	0	0	0	0
5	l3-3	256	internal://	OutSatisfiedInterests	0	0	0	0
5	l3-3	256	internal://	OutTimedOutInterests	0	0	0	0
5	l3-3	257	netdev://[00:00:00:00:00:12]	InInterests	0	0	0	0
5	l3-3	257	netdev://[00:00:00:00:00:12]	OutInterests	70.4755	1.37647	71	1.38672
5	l3-3	257	netdev://[00:00:00:00:00:12]	InData	69.6755	71.7168	70	72.0508
5	l3-3	257	netdev://[00:00:00:00:00:12]	OutData	0	0	0	0
5	l3-3	257	netdev://[00:00:00:00:00:12]	InNacks	0	0	0	0
5	l3-3	257	netdev://[00:00:00:00:00:12]	OutNacks	0	0	0	0
5	l3-3	257	netdev://[00:00:00:00:00:12]	InSatisfiedInterests	0	0	0	0
5	l3-3	257	netdev://[00:00:00:00:00:12]	InTimedOutInterests	0	0	0	0
5	l3-3	257	netdev://[00:00:00:00:00:12]	OutSatisfiedInterests	69.6755	0	70	0
5	l3-3	257	netdev://[00:00:00:00:00:12]	OutTimedOutInterests	0	0	0	0
5	l3-3	258	appFace://	InInterests	291.84	1.37647	291	1.38672
5	l3-3	258	appFace://	OutInterests	0	0	0	0
5	l3-3	258	appFace://	InData	0	0	0	0
5	l3-3	258	appFace://	OutData	290.226	298.729	289	297.467
5	l3-3	258	appFace://	InNacks	0	0	0	0
5	l3-3	258	appFace://	OutNacks	0	0	0	0
5	l3-3	258	appFace://	InSatisfiedInterests	69.6755	0	70	0
5	l3-3	258	appFace://	InTimedOutInterests	0	0	0	0
5	l3-3	258	appFace://	OutSatisfiedInterests	0	0	0	0
5	l3-3	258	appFace://	OutTimedOutInterests	0	0	0	0
5	l3-3	-1	all	SatisfiedInterests	290.228	0	289	0
5	l3-3	-1	all	TimedOutInterests	0	0	0	0
5	l3-4	1	internal://	InInterests	0	0	0	0
5	l3-4	1	internal://	OutInterests	0	0	0	0
5	l3-4	1	internal://	InData	0	0	0	0
5	l3-4	1	internal://	OutData	0	0	0	0
5	l3-4	1	internal://	InNacks	0	0	0	0
5	l3-4	1	internal://	OutNacks	0	0	0	0
5	l3-4	1	internal://	InSatisfiedInterests	0	0	0	0
5	l3-4	1	internal://	InTimedOutInterests	0	0	0	0
5	l3-4	1	internal://	OutSatisfiedInterests	0.00256	0	0	0
5	l3-4	1	internal://	OutTimedOutInterests	0	0	0	0
5	l3-4	2	internal://	InInterests	0	0	0	0
5	l3-4	2	internal://	OutInterests	0	0	0	0
5	l3-4	2	internal://	InData	0	0	0	0
5	l3-4	2	internal://	OutData	0	0	0	0
5	l3-4	2	internal://	InNacks	0	0	0	0
5	l3-4	2	internal://	OutNacks	0	0	0	0
5	l3-4	2	internal://	InSatisfiedInterests	0.00128	0	0	0
5	l3-4	2	internal://	InTimedOutInterests	0	0	0	0
5	l3-4	2	internal://	OutSatisfiedInterests	0	0	0	0
5	l3-4	2	internal://	OutTimedOutInterests	0	0	0	0
5	l3-4	256	internal://	InInterests	0	0	0	0
5	l3-4	256	internal://	OutInterests	0	0	0	0
5	l3-4	256	internal://	InData	0	0	0	0
5	l3-4	256	internal://	OutData	0	0	0	0
5	l3-4	256	internal://	InNacks	0	0	0	0
5	l3-4	256	internal://	OutNacks	0	0	0	0
5	l3-4	256	internal://	InSatisfiedInterests	0.00128	0	0	0
5	l3-4	256	internal://	InTimedOutInterests	0	0	0	0
5	l3-4	256	internal://	OutSatisfiedInterests	0	0	0	0
5	l3-4	256	internal://	OutTimedOutInterests	0	0	0	0
5	l3-4	257	netdev://[00:00:00:00:00:14]	InInterests	0	0	0	0
5	l3-4	257	netdev://[00:00:00:00:00:14]	OutInterests	77.9558	1.52257	76	1.48438
5	l3-4	257	netdev://[00:00:00:00:00:14]	InData	77.801	80.0803	76	78.2266
5	l3-4	257	netdev://[00:00:00:00:00:14]	OutData	0	0	0	0
5	l3-4	257	netdev://[00:00:00:00:00:14]	InNacks	0	0	0	0
5	l3-4	257	netdev://[00:00:00:00:00:14]	OutNacks	0	0	0	0
5	l3-4	257	netdev://[00:00:00:00:00:14]	InSatisfiedInterests	0	0	0	0
5	l3-4	257	netdev://[00:00:00:00:00:14]	InTimedOutInterests	0	0	0	0
5	l3-4	257	netdev://[00:00:00:00:00:14]	OutSatisfiedInterests	77.801	0	76	0
5	l3-4	257	netdev://[00:00:00:00:00:14]	OutTimedOutInterests	0	0	0	0
5	l3-4	258	appFace://	InInterests	294.166	1.52257	293	1.48438
5	l3-4	258	appFace://	OutInterests	0	0	0	0
5	l3-4	258	appFace://	InData	0	0	0	0
5	l3-4	258	appFace://	OutData	294.011	302.624	293	301.584
5	l3-4	258	appFace://	InNacks	0	0	0	0
5	l3-4	258	appFace://	OutNacks	0	0	0	0
5	l3-4	258	appFace://	InSatisfiedInterests	77.801	0	76	0
5	l3-4	258	appFace://	InTimedOutInterests	0	0	0	0
5	l3-4	258	appFace://	OutSatisfiedInterests	0	0	0	0
5	l3-4	258	appFace://	OutTimedOutInterests	0	0	0	0
5	l3-4	-1	all	SatisfiedInterests	294.013	0	293	0
5	l3-4	-1	all	TimedOutInterests	0	0	0	0
5	l3-5	1	internal://	InInterests	0	0	0	0
5	l3-5	1	internal://	OutInterests	0	0	0	0
5	l3-5	1	internal://	InData	0	0	0	0
5	l3-5	1	internal://	OutData	0	0	0	0
5	l3-5	1	internal://	InNacks	0	0	0	0
5	l3-5	1	internal://	OutNacks	0	0	0	0
5	l3-5	1	internal://	InSatisfiedInterests	0	0	0	0
5	l3-5	1	internal://	InTimedOutInterests	0	0	0	0
5	l3-5	1	internal://	OutSatisfiedInterests	0.00256	0	0	0
5	l3-5	1	internal://	OutTimedOutInterests	0	0	0	0
5	l3-5	2	internal://	InInterests	0	0	0	0
5	l3-5	2	internal://	OutInterests	0	0	0	0
5	l3-5	2	internal://	InData	0	0	0	0
5	l3-5	2	internal://	OutData	0	0	0	0
5	l3-5	2	internal://	InNacks	0	0	0	0
5	l3-5	2	internal://	OutNacks	0	0	0	0
5	l3-5	2	internal://	InSatisfiedInterests	0.00128	0	0	0
5	l3-5	2	internal://	InTimedOutInterests	0	0	0	0
5	l3-5	2	internal://	OutSatisfiedInterests	0	0	0	0
5	l3-5	2	internal://	OutTimedOutInterests	0	0	0	0
5	l3-5	256	internal://	InInterests	0	0	0	0
5	l3-5	256	internal://	OutInterests	0	0	0	0
5	l3-5	256	internal://	InData	0	0	0	0
5	l3-5	256	internal://	OutData	0	0	0	0
5	l3-5	256	internal://	InNacks	0	0	0	0
5	l3-5	256	internal://	OutNacks	0	0	0	0
5	l3-5	256	internal://	InSatisfiedInterests	0.00128	0	0	0
5	l3-5	256	internal://	InTimedOutInterests	0	0	0	0
5	l3-5	256	internal://	OutSatisfiedInterests	0	0	0	0
5	l3-5	256	internal://	OutTimedOutInterests	0	0	0	0
5	l3-5	257	netdev://[00:00:00:00:00:16]	InInterests	0	0	0	0
5	l3-5	257	netdev://[00:00:00:00:00:16]	OutInterests	80.1626	1.56567	81	1.58203
5	l3-5	257	netdev://[00:00:00:00:00:16]	InData	81.5706	83.9603	83	85.4316
5	l3-5	257	netdev://[00:00:00:00:00:16]	OutData	0	0	0	0
5	l3-5	257	netdev://[00:00:00:00:00:16]	InNacks	0	0	0	0
5	l3-5	257	netdev://[00:00:00:00:00:16]	OutNacks	0	0	0	0
5	l3-5	257	netdev://[00:00:00:00:00:16]	InSatisfiedInterests	0	0	0	0
5	l3-5	257	netdev://[00:00:00:00:00:16]	InTimedOutInterests	0	0	0	0
5	l3-5	257	netdev://[00:00:00:00:00:16]	OutSatisfiedInterests	81.5706	0	83	0
5	l3-5	257	netdev://[00:00:00:00:00:16]	OutTimedOutInterests	0	0	0	0
5	l3-5	258	appFace://	InInterests	320.941	1.56567	325	1.58203
5	l3-5	258	appFace://	OutInterests	0	0	0	0
5	l3-5	258	appFace://	InData	0	0	0	0
5	l3-5	258	appFace://	OutData	322.341	331.785	327	336.58
5	l3-5	258	appFace://	InNacks	0	0	0	0
5	l3-5	258	appFace://	OutNacks	0	0	0	0
5	l3-5	258	appFace://	InSatisfiedInterests	81.5706	0	83	0
5	l3-5	258	appFace://	InTimedOutInterests	0	0	0	0
5	l3-5	258	appFace://	OutSatisfiedInterests	0	0	0	0
5	l3-5	258	appFace://	OutTimedOutInterests	0	0	0	0
5	l3-5	-1	all	SatisfiedInterests	322.344	0	327	0
5	l3-5	-1	all	TimedOutInterests	0	0	0	0
5	l3-6	1	internal://	InInterests	0	0	0	0
5	l3-6	1	internal://	OutInterests	0	0	0	0
5	l3-6	1	internal://	InData	0	0	0	0
5	l3-6	1	internal://	OutData	0	0	0	0
5	l3-6	1	internal://	InNacks	0	0	0	0
5	l3-6	1	internal://	OutNacks	0	0	0	0
5	l3-6	1	internal://	InSatisfiedInterests	0	0	0	0
5	l3-6	1	internal://	InTimedOutInterests	0	0	0	0
5	l3-6	1	internal://	OutSatisfiedInterests	0.00256	0	0	0
5	l3-6	1	internal://	OutTimedOutInterests	0	0	0	0
5	l3-6	2	internal://	InInterests	0	0	0	0
5	l3-6	2	internal://	OutInterests	0	0	0	0
5	l3-6	2	internal://	InData	0	0	0	0
5	l3-6	2	internal://	OutData	0	0	0	0
5	l3-6	2	internal://	InNacks	0	0	0	0
5	l3-6	2	internal://	OutNacks	0	0	0	0
5	l3-6	2	internal://	InSatisfiedInterests	0.00128	0	0	0
5	l3-6	2	internal://	InTimedOutInterests	0	0	0	0
5	l3-6	2	internal://	OutSatisfiedInterests	0	0	0	0
5	l3-6	2	internal://	OutTimedOutInterests	0	0	0	0
5	l3-6	256	internal://	InInterests	0	0	0	0
5	l3-6	256	internal://	OutInterests	0	0	0	0
5	l3-6	256	internal://	InData	0	0	0	0
5	l3-6	256	internal://	OutData	0	0	0	0
5	l3-6	256	internal://	InNacks	0	0	0	0
5	l3-6	256	internal://	OutNacks	0	0	0	0
5	l3-6	256	internal://	InSatisfiedInterests	0.00128	0	0	0
5	l3-6	256	internal://	InTimedOutInterests	0	0	0	0
5	l3-6	256	internal://	OutSatisfiedInterests	0	0	0	0
5	l3-6	256	internal://	OutTimedOutInterests	0	0	0	0
5	l3-6	257	netdev://[00:00:00:00:00:18]	InInterests	0	0	0	0
5	l3-6	257	netdev://[00:00:00:00:00:18]	OutInterests	88.3366	1.72532	90	1.75781
5	l3-6	257	netdev://[00:00:00:00:00:18]	InData	88.3366	90.9246	90	92.6367
5	l3-6	257	netdev://[00:00:00:00:00:18]	OutData	0	0	0	0
5	l3-6	257	netdev://[00:00:00:00:00:18]	InNacks	0	0	0	0
5	l3-6	257	netdev://[00:00:00:00:00:18]	OutNacks	0	0	0	0
5	l3-6	257	netdev://[00:00:00:00:00:18]	InSatisfiedInterests	0	0	0	0
5	l3-6	257	netdev://[00:00:00:00:00:18]	InTimedOutInterests	0	0	0	0
5	l3-6	257	netdev://[00:00:00:00:00:18]	OutSatisfiedInterests	88.3366	0	90	0
5	l3-6	257	netdev://[00:00:00:00:00:18]	OutTimedOutInterests	0	0	0	0
5	l3-6	258	appFace://	InInterests	315.319	1.72532	323	1.75781
5	l3-6	258	appFace://	OutInterests	0	0	0	0
5	l3-6	258	appFace://	InData	0	0	0	0
5	l3-6	258	appFace://	OutData	314.481	323.694	322	331.434
5	l3-6	258	appFace://	InNacks	0	0	0	0
5	l3-6	258	appFace://	OutNacks	0	0	0	0
5	l3-6	258	appFace://	InSatisfiedInterests	88.3366	0	90	0
5	l3-6	258	appFace://	InTimedOutInterests	0	0	0	0
5	l3-6	258	appFace://	OutSatisfiedInterests	0	0	0	0
5	l3-6	258	appFace://	OutTimedOutInterests	0	0	0	0
5	l3-6	-1	all	SatisfiedInterests	314.483	0	322	0
5	l3-6	-1	all	TimedOutInterests	0	0	0	0
5	l3-7	1	internal://	InInterests	0	0	0	0
5	l3-7	1	internal://	OutInterests	0	0	0	0
5	l3-7	1	internal://	InData	0	0	0	0
5	l3-7	1	internal://	OutData	0	0	0	0
5	l3-7	1	internal://	InNacks	0	0	0	0
5	l3-7	1	internal://	OutNacks	0	0	0	0
5	l3-7	1	internal://	InSatisfiedInterests	0	0	0	0
5	l3-7	1	internal://	InTimedOutInterests	0	0	0	0
5	l3-7	1	internal://	OutSatisfiedInterests	0.00256	0	0	0
5	l3-7	1	internal://	OutTimedOutInterests	0	0	0	0
5	l3-7	2	internal://	InInterests	0	0	0	0
5	l3-7	2	internal://	OutInterests	0	0	0	0
5	l3-7	2	internal://	InData	0	0	0	0
5	l3-7	2	internal://	OutData	0	0	0	0
5	l3-7	2	internal://	InNacks	0	0	0	0
5	l3-7	2	internal://	OutNacks	0	0	0	0
5	l3-7	2	internal://	InSatisfiedInterests	0.00128	0	0	0
5	l3-7	2	internal://	InTimedOutInterests	0	0	0	0
5	l3-7	2	internal://	OutSatisfiedInterests	0	0	0	0
5	l3-7	2	internal://	OutTimedOutInterests	0	0	0	0
5	l3-7	256	internal://	InInterests	0	0	0	0
5	l3-7	256	internal://	OutInterests	0	0	0	0
5	l3-7	256	internal://	InData	0	0	0	0
5	l3-7	256	internal://	OutData	0	0	0	0
5	l3-7	256	internal://	InNacks	0	0	0	0
5	l3-7	256	internal://	OutNacks	0	0	0	0
5	l3-7	256	internal://	InSatisfiedInterests	0.00128	0	0	0
5	l3-7	256	internal://	InTimedOutInterests	0	0	0	0
5	l3-7	256	internal://	OutSatisfiedInterests	0	0	0	0
5	l3-7	256	internal://	OutTimedOutInterests	0	0	0	0
5	l3-7	257	netdev://[00:00:00:00:00:1a]	InInterests	0	0	0	0
5	l3-7	257	netdev://[00:00:00:00:00:1a]	OutInterests	67.8106	1.32442	67	1.30859
5	l3-7	257	netdev://[00:00:00:00:00:1a]	InData	67.8106	69.7972	67	68.9629
5	l3-7	257	netdev://[00:00:00:00:00:1a]	OutData	0	0	0	0
5	l3-7	257	netdev://[00:00:00:00:00:1a]	InNacks	0	0	0	0
5	l3-7	257	netdev://[00:00:00:00:00:1a]	OutNacks	0	0	0	0
5	l3-7	257	netdev://[00:00:00:00:00:1a]	InSatisfiedInterests	0	0	0	0
5	l3-7	257	netdev://[00:00:00:00:00:1a]	InTimedOutInterests	0	0	0	0
5	l3-7	257	netdev://[00:00:00:00:00:1a]	OutSatisfiedInterests	67.8106	0	67	0
5	l3-7	257	netdev://[00:00:00:00:00:1a]	OutTimedOutInterests	0	0	0	0
5	l3-7	258	appFace://	InInterests	292.968	1.32442	292	1.30859
5	l3-7	258	appFace://	OutInterests	0	0	0	0
5	l3-7	258	appFace://	InData	0	0	0	0
5	l3-7	258	appFace://	OutData	292.16	300.719	291	299.525
5	l3-7	258	appFace://	InNacks	0	0	0	0
5	l3-7	258	appFace://	OutNacks	0	0	0	0
5	l3-7	258	appFace://	InSatisfiedInterests	67.8106	0	67	0
5	l3-7	258	appFace://	InTimedOutInterests	0	0	0	0
5	l3-7	258	appFace://	OutSatisfiedInterests	0	0	0	0
5	l3-7	258	appFace://	OutTimedOutInterests	0	0	0	0
5	l3-7	-1	all	SatisfiedInterests	292.163	0	291	0
5	l3-7	-1	all	TimedOutInterests	0	0	0	0
5	l3-8	1	internal://	InInterests	0	0	0	0
5	l3-8	1	internal://	OutInterests	0	0	0	0
5	l3-8	1	internal://	InData	0	0	0	0
5	l3-8	1	internal://	OutData	0	0	0	0
5	l3-8	1	internal://	InNacks	0	0	0	0
5	l3-8	1	internal://	OutNacks	0	0	0	0
5	l3-8	1	internal://	InSatisfiedInterests	0	0	0	0
5	l3-8	1	internal://	InTimedOutInterests	0	0	0	0
5	l3-8	1	internal://	OutSatisfiedInterests	0.00256	0	0	0
5	l3-8	1	internal://	OutTimedOutInterests	0	0	0	0
5	l3-8	2	internal://	InInterests	0	0	0	0
5	l3-8	2	internal://	OutInterests	0	0	0	0
5	l3-8	2	internal://	InData	0	0	0	0
5	l3-8	2	internal://	OutData	0	0	0	0
5	l3-8	2	internal://	InNacks	0	0	0	0
5	l3-8	2	internal://	OutNacks	0	0	0	0
5	l3-8	2	internal://	InSatisfiedInterests	0.00128	0	0	0
5	l3-8	2	internal://	InTimedOutInterests	0	0	0	0
5	l3-8	2	internal://	OutSatisfiedInterests	0	0	0	0
5	l3-8	2	internal://	OutTimedOutInterests	0	0	0	0
5	l3-8	256	internal://	InInterests	0	0	0	0
5	l3-8	256	internal://	OutInterests	0	0	0	0
5	l3-8	256	internal://	InData	0	0	0	0
5	l3-8	256	internal://	OutData	0	0	0	0
5	l3-8	256	internal://	InNacks	0	0	0	0
5	l3-8	256	internal://	OutNacks	0	0	0	0
5	l3-8	256	internal://	InSatisfiedInterests	0.00128	0	0	0
5	l3-8	256	internal://	InTimedOutInterests	0	0	0	0
5	l3-8	256	internal://	OutSatisfiedInterests	0	0	0	0
5	l3-8	256	internal://	OutTimedOutInterests	0	0	0	0
5	l3-8	257	netdev://[00:00:00:00:00:1c]	InInterests	0	0	0	0
5	l3-8	257	netdev://[00:00:00:00:00:1c]	OutInterests	70.944	1.38562	72	1.40625
5	l3-8	257	netdev://[00:00:00:00:00:1c]	InData	71.6096	73.7075	73	75.1387
5	l3-8	257	netdev://[00:00:00:00:00:1c]	OutData	0	0	0	0
5	l3-8	257	netdev://[00:00:00:00:00:1c]	InNacks	0	0	0	0
5	l3-8	257	netdev://[00:00:00:00:00:1c]	OutNacks	0	0	0	0
5	l3-8	257	netdev://[00:00:00:00:00:1c]	InSatisfiedInterests	0	0	0	0
5	l3-8	257	netdev://[00:00:00:00:00:1c]	InTimedOutInterests	0	0	0	0
5	l3-8	257	netdev://[00:00:00:00:00:1c]	OutSatisfiedInterests	71.6096	0	73	0
5	l3-8	257	netdev://[00:00:00:00:00:1c]	OutTimedOutInterests	0	0	0	0
5	l3-8	258	appFace://	InInterests	311.598	1.38562	315	1.40625
5	l3-8	258	appFace://	OutInterests	0	0	0	0
5	l3-8	258	appFace://	InData	0	0	0	0
5	l3-8	258	appFace://	OutData	312.232	321.379	316	325.258
5	l3-8	258	appFace://	InNacks	0	0	0	0
5	l3-8	258	appFace://	OutNacks	0	0	0	0
5	l3-8	258	appFace://	InSatisfiedInterests	71.6096	0	73	0
5	l3-8	258	appFace://	InTimedOutInterests	0	0	0	0
5	l3-8	258	appFace://	OutSatisfiedInterests	0	0	0	0
5	l3-8	258	appFace://	OutTimedOutInterests	0	0	0	0
5	l3-8	-1	all	SatisfiedInterests	312.234	0	316	0
5	l3-8	-1	all	TimedOutInterests	0	0	0	0
6	root	1	internal://	InInterests	0	0	0	0
6	root	1	internal://	OutInterests	0	0	0	0
6	root	1	internal://	InData	0	0	0	0
6	root	1	internal://	OutData	0	0	0	0
6	root	1	internal://	InNacks	0	0	0	0
6	root	1	internal://	OutNacks	0	0	0	0
6	root	1	internal://	InSatisfiedInterests	0	0	0	0
6	root	1	internal://	InTimedOutInterests	0	0	0	0
6	root	1	internal://	OutSatisfiedInterests	0.000512	0	0	0
6	root	1	internal://	OutTimedOutInterests	0	0	0	0
6	root	2	internal://	InInterests	0	0	0	0
6	root	2	internal://	OutInterests	0	0	0	0
6	root	2	internal://	InData	0	0	0	0
6	root	2	internal://	OutData	0	0	0	0
6	root	2	internal://	InNacks	0	0	0	0
6	root	2	internal://	OutNacks	0	0	0	0
6	root	2	internal://	InSatisfiedInterests	0.000256	0	0	0
6	root	2	internal://	InTimedOutInterests	0	0	0	0
6	root	2	internal://	OutSatisfiedInterests	0	0	0	0
6	root	2	internal://	OutTimedOutInterests	0	0	0	0
6	root	256	internal://	InInterests	0	0	0	0
6	root	256	internal://	OutInterests	0	0	0	0
6	root	256	internal://	InData	0	0	0	0
6	root	256	internal://	OutData	0	0	0	0
6	root	256	internal://	InNacks	0	0	0	0
6	root	256	internal://	OutNacks	0	0	0	0
6	root	256	internal://	InSatisfiedInterests	0.000256	0	0	0
6	root	256	internal://	InTimedOutInterests	0	0	0	0
6	root	256	internal://	OutSatisfiedInterests	0	0	0	0
6	root	256	internal://	OutTimedOutInterests	0	0	0	0
6	root	257	netdev://[00:00:00:00:00:01]	InInterests	0.0256	0.0005	0	0
6	root	257	netdev://[00:00:00:00:00:01]	OutInterests	0	0	0	0
6	root	257	netdev://[00:00:00:00:00:01]	InData	0	0	0	0
6	root	257	netdev://[00:00:00:00:00:01]	OutData	0.0256	0.02635	0	0
6	root	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
6	root	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
6	root	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0.024064	0	0	0
6	root	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
6	root	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	0	0	0	0
6	root	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
6	root	258	netdev://[00:00:00:00:00:03]	InInterests	0.028672	0.00056	0	0
6	root	258	netdev://[00:00:00:00:00:03]	OutInterests	0	0	0	0
6	root	258	netdev://[00:00:00:00:00:03]	InData	0	0	0	0
6	root	258	netdev://[00:00:00:00:00:03]	OutData	0.028672	0.029512	0	0
6	root	258	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
6	root	258	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
6	root	258	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0.001536	0	0	0
6	root	258	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
6	root	258	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	0	0	0	0
6	root	258	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
6	root	259	appFace://	InInterests	0	0	0	0
6	root	259	appFace://	OutInterests	0.0256	0.0005	0	0
6	root	259	appFace://	InData	0.0256	0.02635	0	0
6	root	259	appFace://	OutData	0	0	0	0
6	root	259	appFace://	InNacks	0	0	0	0
6	root	259	appFace://	OutNacks	0	0	0	0
6	root	259	appFace://	InSatisfiedInterests	0	0	0	0
6	root	259	appFace://	InTimedOutInterests	0	0	0	0
6	root	259	appFace://	OutSatisfiedInterests	0.0256	0	0	0
6	root	259	appFace://	OutTimedOutInterests	0	0	0	0
6	root	-1	all	SatisfiedInterests	0.054784	0	0	0
6	root	-1	all	TimedOutInterests	0	0	0	0
6	l1-1	1	internal://	InInterests	0	0	0	0
6	l1-1	1	internal://	OutInterests	0	0	0	0
6	l1-1	1	internal://	InData	0	0	0	0
6	l1-1	1	internal://	OutData	0	0	0	0
6	l1-1	1	internal://	InNacks	0	0	0	0
6	l1-1	1	internal://	OutNacks	0	0	0	0
6	l1-1	1	internal://	InSatisfiedInterests	0	0	0	0
6	l1-1	1	internal://	InTimedOutInterests	0	0	0	0
6	l1-1	1	internal://	OutSatisfiedInterests	0.000256	0	0	0
6	l1-1	1	internal://	OutTimedOutInterests	0	0	0	0
6	l1-1	2	internal://	InInterests	0	0	0	0
6	l1-1	2	internal://	OutInterests	0	0	0	0
6	l1-1	2	internal://	InData	0	0	0	0
6	l1-1	2	internal://	OutData	0	0	0	0
6	l1-1	2	internal://	InNacks	0	0	0	0
6	l1-1	2	internal://	OutNacks	0	0	0	0
6	l1-1	2	internal://	InSatisfiedInterests	0.000256	0	0	0
6	l1-1	2	internal://	InTimedOutInterests	0	0	0	0
6	l1-1	2	internal://	OutSatisfiedInterests	0	0	0	0
6	l1-1	2	internal://	OutTimedOutInterests	0	0	0	0
6	l1-1	257	netdev://[00:00:00:00:00:02]	InInterests	0	0	0	0
6	l1-1	257	netdev://[00:00:00:00:00:02]	OutInterests	0.0256	0.0005	0	0
6	l1-1	257	netdev://[00:00:00:00:00:02]	InData	0.0256	0.02635	0	0
6	l1-1	257	netdev://[00:00:00:00:00:02]	OutData	0	0	0	0
6	l1-1	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
